department,municipality,zika_confirmed_laboratory,zika_confirmed_clinic,zika_suspected,zika_total
NARIÑO,CUASPUD,0,0,0,0
NARIÑO,CUMBAL,0,0,0,0
NARIÑO,CUMBITARA,0,0,0,0
NARIÑO,CHACHAGUI,0,0,0,0
NARIÑO,EL CHARCO,0,0,0,0
NARIÑO,EL PEÑOL,0,0,0,0
NARIÑO,EL ROSARIO,0,0,0,0
NARIÑO,EL TABLON DE GOMEZ,0,0,0,0
NARIÑO,EL TAMBO,0,0,0,0
NARIÑO,FUNES,0,0,0,0
NARIÑO,GUACHUCAL,0,0,0,0
NARIÑO,GUAITARILLA,0,0,0,0
NARIÑO,GUALMATAN,0,0,0,0
NARIÑO,ILES,0,0,0,0
NARIÑO,IMUES,0,0,0,0
NARIÑO,IPIALES,1,0,1,2
NARIÑO,LA CRUZ,0,0,0,0
NARIÑO,LA FLORIDA,0,0,0,0
NARIÑO,LA LLANADA,0,0,0,0
NARIÑO,LA TOLA,0,0,0,0
NARIÑO,LA UNION,0,0,0,0
NARIÑO,LEIVA,0,0,0,0
NARIÑO,LINARES,0,0,0,0
NARIÑO,LOS ANDES,0,0,0,0
NARIÑO,MAGSI,0,0,0,0
NARIÑO,MALLAMA,0,0,0,0
NARIÑO,MOSQUERA,0,0,0,0
NARIÑO,NARIÑO,0,0,0,0
NARIÑO,OLAYA HERRERA,0,0,0,0
NARIÑO,OSPINA,0,0,0,0
NARIÑO,FRANCISCO PIZARRO,0,0,0,0
NARIÑO,POLICARPA,0,0,0,0
NARIÑO,POTOSI,0,0,0,0
NARIÑO,PROVIDENCIA,0,0,0,0
NARIÑO,PUERRES,0,0,0,0
NARIÑO,PUPIALES,0,0,0,0
NARIÑO,RICAURTE,0,0,0,0
NARIÑO,ROBERTO PAYAN,0,0,0,0
NARIÑO,SAMANIEGO,0,0,0,0
NARIÑO,SANDONA,0,0,0,0
NARIÑO,SAN BERNARDO,0,0,0,0
NARIÑO,SAN LORENZO,0,0,0,0
NARIÑO,SAN PABLO,0,0,0,0
NARIÑO,SAN PEDRO DE CARTAGO,0,0,0,0
NARIÑO,SANTA BARBARA,1,0,0,1
NARIÑO,SANTACRUZ,0,0,0,0
NARIÑO,SAPUYES,0,0,0,0
NARIÑO,TAMINANGO,5,0,0,5
NARIÑO,TANGUA,0,0,0,0
NARIÑO,SAN ANDRES DE TUMACO,1,1,0,2
NARIÑO,TUQUERRES,0,0,0,0
NARIÑO,YACUANQUER,0,0,0,0
NORTE SANTANDER,* N. DE SANTANDER. MUNICIPIO DESCONOCIDO,1,7,0,8
NORTE SANTANDER,CUCUTA,232,2865,0,3097
NORTE SANTANDER,ABREGO,0,0,2,2
NORTE SANTANDER,ARBOLEDAS,0,0,3,3
NORTE SANTANDER,BOCHALEMA,0,0,6,6
NORTE SANTANDER,BUCARASICA,0,0,1,1
NORTE SANTANDER,CACOTA,0,0,0,0
NORTE SANTANDER,CACHIRA,0,0,2,2
NORTE SANTANDER,CHINACOTA,0,0,8,8
NORTE SANTANDER,CHITAGA,0,0,1,1
NORTE SANTANDER,CONVENCION,0,0,0,0
NORTE SANTANDER,CUCUTILLA,0,0,0,0
NORTE SANTANDER,DURANIA,0,0,1,1
NORTE SANTANDER,EL CARMEN,0,0,0,0
NORTE SANTANDER,EL TARRA,0,0,11,11
NORTE SANTANDER,EL ZULIA,48,93,0,141
NORTE SANTANDER,GRAMALOTE,0,0,7,7
NORTE SANTANDER,HACARI,0,0,1,1
NORTE SANTANDER,HERRAN,0,0,0,0
NORTE SANTANDER,LABATECA,1,8,0,9
NORTE SANTANDER,LA ESPERANZA,0,0,1,1
NORTE SANTANDER,LA PLAYA,0,0,0,0
NORTE SANTANDER,LOS PATIOS,2,389,0,391
NORTE SANTANDER,LOURDES,0,0,0,0
NORTE SANTANDER,MUTISCUA,0,0,0,0
NORTE SANTANDER,OCAÑA,2,3,0,5
NORTE SANTANDER,PAMPLONA,1,0,1,2
NORTE SANTANDER,PAMPLONITA,0,0,1,1
NORTE SANTANDER,PUERTO SANTANDER,18,15,0,33
NORTE SANTANDER,RAGONVALIA,0,0,3,3
NORTE SANTANDER,SALAZAR,0,0,15,15
NORTE SANTANDER,SAN CALIXTO,0,0,1,1
NORTE SANTANDER,SAN CAYETANO,1,18,0,19
NORTE SANTANDER,SANTIAGO,0,0,24,24
NORTE SANTANDER,SARDINATA,0,0,38,38
NORTE SANTANDER,SILOS,0,0,0,0
NORTE SANTANDER,TEORAMA,0,0,1,1
NORTE SANTANDER,TIBU,2,25,0,27
NORTE SANTANDER,TOLEDO,0,0,1,1
NORTE SANTANDER,VILLA CARO,0,0,0,0
NORTE SANTANDER,VILLA DEL ROSARIO,6,219,0,225
QUINDIO,* QUINDIO. MUNICIPIO DESCONOCIDO,0,0,1,1
QUINDIO,ARMENIA,0,0,10,10
QUINDIO,BUENAVISTA,0,0,0,0
QUINDIO,CALARCA,0,0,0,0
QUINDIO,CIRCASIA,0,0,0,0
QUINDIO,CORDOBA,0,0,1,1
QUINDIO,FILANDIA,0,0,0,0
QUINDIO,GENOVA,0,0,0,0
QUINDIO,LA TEBAIDA,0,0,3,3
QUINDIO,MONTENEGRO,0,0,1,1
QUINDIO,PIJAO,0,0,0,0
QUINDIO,QUIMBAYA,0,0,2,2
QUINDIO,SALENTO,0,0,0,0
RISARALDA,* RISARALDA. MUNICIPIO DESCONOCIDO,0,0,0,0
RISARALDA,PEREIRA,13,19,0,32
RISARALDA,APIA,0,0,0,0
RISARALDA,BALBOA,1,0,0,1
RISARALDA,BELEN DE UMBRIA,2,0,0,2
RISARALDA,DOSQUEBRADAS,5,5,0,10
RISARALDA,GUATICA,0,0,0,0
RISARALDA,LA CELIA,5,0,0,5
RISARALDA,LA VIRGINIA,3,49,0,52
RISARALDA,MARSELLA,0,0,2,2
RISARALDA,MISTRATO,1,0,0,1
RISARALDA,PUEBLO RICO,1,0,0,1
RISARALDA,QUINCHIA,0,0,0,0
RISARALDA,SANTA ROSA DE CABAL,1,0,0,1
RISARALDA,SANTUARIO,0,0,1,1
SANTANDER,* SANTANDER. MUNICIPIO DESCONOCIDO,0,0,1,1
SANTANDER,BUCARAMANGA,4,19,0,23
SANTANDER,AGUADA,0,0,0,0
SANTANDER,ALBANIA,0,0,0,0
SANTANDER,ARATOCA,0,0,0,0
SANTANDER,BARBOSA,2,0,0,2
SANTANDER,BARICHARA,0,0,0,0
SANTANDER,BARRANCABERMEJA,0,0,28,28
SANTANDER,BETULIA,0,0,0,0
SANTANDER,BOLIVAR,0,0,0,0
SANTANDER,CABRERA,0,0,0,0
SANTANDER,CALIFORNIA,0,0,0,0
SANTANDER,CAPITANEJO,0,0,10,10
SANTANDER,CARCASI,0,0,0,0
SANTANDER,CEPITA,0,0,0,0
SANTANDER,CERRITO,0,0,0,0
SANTANDER,CHARALA,0,0,0,0
SANTANDER,CHARTA,0,0,0,0
SANTANDER,CHIMA,0,0,0,0
SANTANDER,CHIPATA,0,0,0,0
SANTANDER,CIMITARRA,0,0,5,5
SANTANDER,CONCEPCION,0,0,0,0
SANTANDER,CONFINES,0,0,0,0
SANTANDER,CONTRATACION,0,0,0,0
SANTANDER,COROMORO,0,0,0,0
SANTANDER,CURITI,0,0,0,0
SANTANDER,EL CARMEN DE CHUCURI,0,0,0,0
SANTANDER,EL GUACAMAYO,0,0,0,0
SANTANDER,EL PEÑON,0,0,0,0
SANTANDER,EL PLAYON,0,0,0,0
SANTANDER,ENCINO,0,0,0,0
SANTANDER,ENCISO,0,0,0,0
SANTANDER,FLORIAN,0,0,0,0
SANTANDER,FLORIDABLANCA,1,3,0,4
SANTANDER,GALAN,0,0,0,0
SANTANDER,GAMBITA,0,0,0,0
SANTANDER,GIRON,0,0,3,3
SANTANDER,GUACA,0,0,0,0
SANTANDER,GUADALUPE,0,0,0,0
SANTANDER,GUAPOTA,0,0,0,0
SANTANDER,GUAVATA,0,0,0,0
SANTANDER,GSEPSA,0,0,0,0
SANTANDER,HATO,0,0,0,0
SANTANDER,JESUS MARIA,0,0,0,0
SANTANDER,JORDAN,0,0,0,0
SANTANDER,LA BELLEZA,0,0,0,0
SANTANDER,LANDAZURI,0,0,0,0
SANTANDER,LA PAZ,0,0,0,0
SANTANDER,LEBRIJA,5,2,0,7
SANTANDER,LOS SANTOS,0,0,0,0
SANTANDER,MACARAVITA,0,0,0,0
SANTANDER,MALAGA,0,0,0,0
SANTANDER,MATANZA,0,0,0,0
SANTANDER,MOGOTES,0,0,0,0
SANTANDER,MOLAGAVITA,0,0,0,0
SANTANDER,OCAMONTE,0,0,0,0
SANTANDER,OIBA,0,0,1,1
SANTANDER,ONZAGA,0,0,0,0
SANTANDER,PALMAR,0,0,1,1
SANTANDER,PALMAS DEL SOCORRO,0,0,0,0
SANTANDER,PARAMO,0,0,0,0
SANTANDER,PIEDECUESTA,1,5,0,6
SANTANDER,PINCHOTE,0,0,0,0
SANTANDER,PUENTE NACIONAL,0,0,1,1
SANTANDER,PUERTO PARRA,0,0,0,0
SANTANDER,PUERTO WILCHES,0,0,5,5
SANTANDER,RIONEGRO,0,0,0,0
SANTANDER,SABANA DE TORRES,0,0,13,13
SANTANDER,SAN ANDRES,0,0,3,3
SANTANDER,SAN BENITO,0,0,0,0
SANTANDER,SAN GIL,0,0,2,2
SANTANDER,SAN JOAQUIN,0,0,0,0
SANTANDER,SAN JOSE DE MIRANDA,0,0,0,0
SANTANDER,SAN MIGUEL,0,0,1,1
SANTANDER,SAN VICENTE DE CHUCURI,1,0,0,1
SANTANDER,SANTA BARBARA,0,0,0,0
SANTANDER,SANTA HELENA DEL OPON,0,0,0,0
SANTANDER,SIMACOTA,0,0,0,0
SANTANDER,SOCORRO,0,0,2,2
SANTANDER,SUAITA,0,0,1,1
SANTANDER,SUCRE,0,0,0,0
SANTANDER,SURATA,0,0,0,0
SANTANDER,TONA,0,0,0,0
SANTANDER,VALLE DE SAN JOSE,0,0,0,0
SANTANDER,VELEZ,0,0,0,0
SANTANDER,VETAS,0,0,0,0
SANTANDER,VILLANUEVA,0,0,0,0
SANTANDER,ZAPATOCA,0,0,0,0
SUCRE,* SUCRE. MUNICIPIO DESCONOCIDO,0,0,4,4
SUCRE,SINCELEJO,30,572,0,602
SUCRE,BUENAVISTA,0,0,36,36
SUCRE,CAIMITO,0,0,0,0
SUCRE,COLOSO,0,0,13,13
SUCRE,COROZAL,2,70,0,72
SUCRE,COVEÑAS,1,6,0,7
SUCRE,CHALAN,0,0,5,5
SUCRE,EL ROBLE,0,0,1,1
SUCRE,GALERAS,0,0,0,0
SUCRE,GUARANDA,0,0,0,0
SUCRE,LA UNION,0,0,17,17
SUCRE,LOS PALMITOS,0,0,1,1
SUCRE,MAJAGUAL,0,0,2,2
SUCRE,MORROA,1,31,0,32
SUCRE,OVEJAS,0,0,4,4
SUCRE,PALMITO,0,0,1,1
SUCRE,SAMPUES,2,12,0,14
SUCRE,SAN BENITO ABAD,0,0,0,0
SUCRE,SAN JUAN DE BETULIA,0,0,15,15
SUCRE,SAN MARCOS,1,46,0,47
SUCRE,SAN ONOFRE,0,0,1,1
SUCRE,SAN PEDRO,0,0,8,8
SUCRE,SAN LUIS DE SINCE,0,0,2,2
SUCRE,SUCRE,0,0,1,1
SUCRE,SANTIAGO DE TOLU,0,0,50,50
SUCRE,TOLU VIEJO,0,0,10,10
TOLIMA,* TOLIMA. MUNICIPIO DESCONOCIDO,0,0,52,52
TOLIMA,IBAGUE,11,390,0,401
TOLIMA,ALPUJARRA,2,0,0,2
TOLIMA,ALVARADO,0,0,36,36
TOLIMA,AMBALEMA,0,0,5,5
TOLIMA,ANZOATEGUI,0,0,1,1
TOLIMA,ARMERO,0,0,6,6
TOLIMA,ATACO,0,0,2,2
TOLIMA,CAJAMARCA,0,0,0,0
TOLIMA,CARMEN DE APICALA,1,56,0,57
TOLIMA,CASABIANCA,0,0,0,0
TOLIMA,CHAPARRAL,1,40,0,41
TOLIMA,COELLO,0,0,10,10
TOLIMA,COYAIMA,0,0,7,7
TOLIMA,CUNDAY,0,0,5,5
TOLIMA,DOLORES,0,0,4,4
TOLIMA,ESPINAL,17,261,0,278
TOLIMA,FALAN,0,0,0,0
TOLIMA,FLANDES,18,176,0,194
TOLIMA,FRESNO,0,0,0,0
TOLIMA,GUAMO,2,44,0,46
TOLIMA,HERVEO,0,0,0,0
TOLIMA,HONDA,0,0,10,10
TOLIMA,ICONONZO,0,0,19,19
TOLIMA,LERIDA,2,20,0,22
TOLIMA,LIBANO,0,0,4,4
TOLIMA,MARIQUITA,1,31,0,32
TOLIMA,MELGAR,4,118,0,122
TOLIMA,MURILLO,0,0,0,0
TOLIMA,NATAGAIMA,1,39,0,40
TOLIMA,ORTEGA,0,0,12,12
TOLIMA,PALOCABILDO,0,0,0,0
TOLIMA,PIEDRAS,10,8,0,18
TOLIMA,PLANADAS,1,1,0,2
TOLIMA,PRADO,0,0,9,9
TOLIMA,PURIFICACION,2,31,0,33
TOLIMA,RIOBLANCO,0,0,0,0
TOLIMA,RONCESVALLES,0,0,0,0
TOLIMA,ROVIRA,0,0,0,0
TOLIMA,SALDAÑA,0,0,6,6
TOLIMA,SAN ANTONIO,0,0,2,2
TOLIMA,SAN LUIS,0,0,6,6
TOLIMA,SANTA ISABEL,0,0,0,0
TOLIMA,SUAREZ,1,2,0,3
TOLIMA,VALLE DE SAN JUAN,1,2,0,3
TOLIMA,VENADILLO,1,2,0,3
TOLIMA,VILLAHERMOSA,0,0,0,0
TOLIMA,VILLARRICA,0,0,0,0
VALLE DEL CAUCA,* VALLE DEL CAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
VALLE DEL CAUCA,CALI,4,93,0,97
VALLE DEL CAUCA,ALCALA,0,0,1,1
VALLE DEL CAUCA,ANDALUCIA,0,0,1,1
VALLE DEL CAUCA,ANSERMANUEVO,0,0,2,2
VALLE DEL CAUCA,ARGELIA,0,0,0,0
VALLE DEL CAUCA,BOLIVAR,0,0,0,0
VALLE DEL CAUCA,BUENAVENTURA,0,0,3,3
VALLE DEL CAUCA,GUADALAJARA DE BUGA,0,0,24,24
VALLE DEL CAUCA,BUGALAGRANDE,0,0,1,1
VALLE DEL CAUCA,CAICEDONIA,0,0,0,0
VALLE DEL CAUCA,CALIMA,0,0,0,0
VALLE DEL CAUCA,CANDELARIA,0,0,1,1
VALLE DEL CAUCA,CARTAGO,2,7,0,9
VALLE DEL CAUCA,DAGUA,0,0,0,0
VALLE DEL CAUCA,EL AGUILA,0,0,0,0
VALLE DEL CAUCA,EL CAIRO,0,0,0,0
VALLE DEL CAUCA,EL CERRITO,0,0,0,0
VALLE DEL CAUCA,EL DOVIO,0,0,0,0
VALLE DEL CAUCA,FLORIDA,0,0,5,5
VALLE DEL CAUCA,GINEBRA,0,0,1,1
VALLE DEL CAUCA,GUACARI,0,0,0,0
VALLE DEL CAUCA,JAMUNDI,0,0,3,3
VALLE DEL CAUCA,LA CUMBRE,0,0,0,0
VALLE DEL CAUCA,LA UNION,0,0,2,2
VALLE DEL CAUCA,LA VICTORIA,0,0,0,0
VALLE DEL CAUCA,OBANDO,0,0,0,0
VALLE DEL CAUCA,PALMIRA,0,0,16,16
VALLE DEL CAUCA,PRADERA,0,0,1,1
VALLE DEL CAUCA,RESTREPO,0,0,0,0
VALLE DEL CAUCA,RIOFRIO,0,0,0,0
VALLE DEL CAUCA,ROLDANILLO,1,21,0,22
VALLE DEL CAUCA,SAN PEDRO,0,0,0,0
VALLE DEL CAUCA,SEVILLA,0,0,1,1
VALLE DEL CAUCA,TORO,0,0,2,2
VALLE DEL CAUCA,TRUJILLO,0,0,0,0
VALLE DEL CAUCA,TULUA,1,20,0,21
VALLE DEL CAUCA,ULLOA,0,0,0,0
VALLE DEL CAUCA,VERSALLES,0,0,3,3
VALLE DEL CAUCA,VIJES,0,0,1,1
VALLE DEL CAUCA,YOTOCO,0,0,2,2
VALLE DEL CAUCA,YUMBO,0,0,6,6
VALLE DEL CAUCA,ZARZAL,0,0,0,0
ARAUCA,* ARAUCA. MUNICIPIO DESCONOCIDO,0,0,0,0
ARAUCA,ARAUCA,6,6,0,12
ARAUCA,ARAUQUITA,1,7,0,8
ARAUCA,CRAVO NORTE,0,0,0,0
ARAUCA,FORTUL,0,0,5,5
ARAUCA,PUERTO RONDON,0,0,0,0
ARAUCA,SARAVENA,1,10,0,11
ARAUCA,TAME,2,0,0,2
CASANARE,* CASANARE. MUNICIPIO DESCONOCIDO,0,0,0,0
CASANARE,YOPAL,1,29,0,30
CASANARE,AGUAZUL,2,0,0,2
CASANARE,CHAMEZA,1,0,0,1
CASANARE,HATO COROZAL,0,0,0,0
CASANARE,LA SALINA,0,0,0,0
CASANARE,MANI,0,0,0,0
CASANARE,MONTERREY,1,17,0,18
CASANARE,NUNCHIA,0,0,0,0
CASANARE,OROCUE,1,1,0,2
CASANARE,PAZ DE ARIPORO,0,0,1,1
CASANARE,PORE,0,0,0,0
CASANARE,RECETOR,0,0,0,0
CASANARE,SABANALARGA,0,0,0,0
CASANARE,SACAMA,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,0,0,1,1
CASANARE,TAMARA,0,0,0,0
CASANARE,TAURAMENA,3,6,0,9
CASANARE,TRINIDAD,0,0,1,1
CASANARE,VILLANUEVA,0,0,9,9
PUTUMAYO,* PUTUMAYO. MUNICIPIO DESCONOCIDO,0,0,1,1
PUTUMAYO,MOCOA,10,1,0,11
PUTUMAYO,COLON,0,0,0,0
PUTUMAYO,ORITO,1,1,0,2
PUTUMAYO,PUERTO ASIS,13,2,0,15
PUTUMAYO,PUERTO CAICEDO,1,1,0,2
PUTUMAYO,PUERTO GUZMAN,3,15,0,18
PUTUMAYO,LEGUIZAMO,0,0,0,0
PUTUMAYO,SIBUNDOY,0,0,0,0
PUTUMAYO,SAN FRANCISCO,0,0,0,0
PUTUMAYO,SAN MIGUEL,2,2,0,4
PUTUMAYO,SANTIAGO,0,0,0,0
PUTUMAYO,VALLE DEL GUAMUEZ,0,0,2,2
PUTUMAYO,VILLAGARZON,1,1,0,2
SAN ANDRES,* SAN ANDRES. MUNICIPIO DESCONOCIDO,0,0,3,3
SAN ANDRES,SAN ANDRES,52,675,0,727
SAN ANDRES,PROVIDENCIA,2,31,0,33
AMAZONAS,* AMAZONAS. MUNICIPIO DESCONOCIDO,0,0,5,5
AMAZONAS,LETICIA,0,0,2,2
AMAZONAS,EL ENCANTO,0,0,0,0
AMAZONAS,LA CHORRERA,0,0,0,0
AMAZONAS,LA PEDRERA,0,0,0,0
AMAZONAS,LA VICTORIA,0,0,0,0
AMAZONAS,MIRITI - PARANA,0,0,0,0
AMAZONAS,PUERTO ALEGRIA,0,0,0,0
AMAZONAS,PUERTO ARICA,0,0,0,0
AMAZONAS,PUERTO NARIÑO,0,0,0,0
AMAZONAS,PUERTO SANTANDER,0,0,0,0
AMAZONAS,TARAPACA,0,0,0,0
GUAINIA,* GUAINIA. MUNICIPIO DESCONOCIDO,0,0,0,0
GUAINIA,INIRIDA,0,0,2,2
GUAINIA,BARRANCO MINAS,0,0,0,0
GUAINIA,MAPIRIPANA,0,0,0,0
GUAINIA,SAN FELIPE,0,0,0,0
GUAINIA,PUERTO COLOMBIA,0,0,0,0
GUAINIA,LA GUADALUPE,0,0,0,0
GUAINIA,CACAHUAL,0,0,0,0
GUAINIA,PANA PANA,0,0,0,0
GUAINIA,MORICHAL,0,0,0,0
GUAVIARE,* GUAVIARE. MUNICIPIO DESCONOCIDO,0,0,0,0
GUAVIARE,SAN JOSE DEL GUAVIARE,0,0,3,3
GUAVIARE,CALAMAR,0,0,0,0
GUAVIARE,EL RETORNO,1,0,0,1
GUAVIARE,MIRAFLORES,0,0,0,0
VAUPES,* VAUPES. MUNICIPIO DESCONOCIDO,0,0,0,0
VAUPES,MITU,0,0,0,0
VAUPES,CARURU,0,0,0,0
VAUPES,PACOA,0,0,0,0
VAUPES,TARAIRA,0,0,0,0
VAUPES,PAPUNAUA,0,0,0,0
VAUPES,YAVARATE,0,0,0,0
VICHADA,* VICHADA. MUNICIPIO DESCONOCIDO,0,0,0,0
VICHADA,PUERTO CARREÑO,0,0,2,2
VICHADA,LA PRIMAVERA,2,1,0,3
VICHADA,SANTA ROSALIA,0,0,0,0
VICHADA,CUMARIBO,0,0,0,0
